,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
-2.0,0.08967381165113134,0.02607338853434481,0.04644538980570512,0.011962552374763232,0.07235023214500677,0.008992725868826887,0.015496530137906967,0.028874883528063926,-0.03203693046660381,0.07352729136862815,0.026356446637253783
-1.88,0.01140357737108464,0.03611273246404573,0.04471670207489992,0.06580327685143207,0.055430427050337176,0.03720327971597221,-0.0018861903530450282,0.05887220638079182,0.02535093462683463,0.03872128692762456,-0.008510611953261178
-1.76,0.0812655760226712,0.09779620312834306,0.0956364808519296,0.04789229100650569,0.0748495742187869,0.04401966203195589,0.02746184096351392,0.008312027133268346,-0.010345028888813546,0.0023972843643042907,-0.04870859790972937
-1.63,0.07654913013320705,0.13699637227385805,0.07068833533488063,0.1093213207145588,0.07509698076655737,0.054294797598326186,0.09469138515521937,0.036561474427690394,0.06818217146695897,0.017091444494176915,0.0687608387921117
-1.51,0.12388030695103612,0.09020743658063049,0.029419407740292777,0.07328892599839928,0.10736444487478708,0.09054571418815974,0.042457306291736226,0.04209321056560639,0.03159864137674213,0.05830379172910234,0.045098512658838096
-1.39,0.18104033042417275,0.18075914025398304,0.14005964633673917,0.10872765464673637,0.1608453489658123,0.07041961212127346,0.06111293026713129,0.06744321375700633,0.06580986747603165,0.004650625380903156,0.02726776179493471
-1.27,0.21423135992551878,0.2001587679018618,0.19402500188473973,0.15752058287668064,0.1179557346721662,0.07492778418211361,0.09208359739446935,0.08070950500084159,0.09632541842425847,0.07541642864391851,0.0038755595295237215
-1.14,0.22425088481961097,0.2262863665729223,0.17251963366274348,0.13322682185069748,0.16857968609567126,0.15705310467144865,0.10703649929074696,0.12957396669257482,0.08658545617310916,0.06983256441407258,-0.02553483538454036
-1.02,0.2836393962466492,0.28062715993688864,0.2286763853108684,0.2059182124322652,0.20897515748794185,0.12821716623751828,0.13712894247817659,0.16178380741476867,0.13306660975277806,0.05015332274466535,-0.04184376272467945
-0.9,0.33897637216433363,0.2645936009753518,0.25823669446162256,0.22157841792721247,0.24624549018179973,0.19867846325507257,0.1830581735963686,0.17944568239464356,0.14753777516010178,0.11987699809301725,-0.025988392103116834
-0.78,0.42181291693764006,0.3653967157636207,0.30391274200370116,0.24122645694585643,0.27847195514269785,0.21021384074320792,0.1804097552460258,0.17876150982068773,0.19999453489055397,0.11947797226504198,-0.07271473320473101
-0.65,0.44359237003360374,0.40116849285964623,0.38258534883376294,0.31361002403762633,0.298920060302675,0.28121039081517585,0.2673315515862126,0.20598932697179437,0.19808740690929827,0.13992048861023476,0.02925607466956004
-0.53,0.5037844460917771,0.47175107956262935,0.434846255277536,0.381526295961407,0.33590363760820685,0.3455908587305644,0.2889855269185542,0.2759038689809582,0.2683852935659078,0.2372327404577828,0.04528819792186049
-0.41,0.5765200106686033,0.5478925386285365,0.44842770400361753,0.4599662210482763,0.40004196745305226,0.3799977964398376,0.31028967681690295,0.3319117334879255,0.2533926586322684,0.2681625921913216,0.02425250727426205
-0.29,0.6333261433717362,0.5584401408842762,0.5129273009652551,0.4681773645644291,0.45813091817642,0.4205901684585933,0.399773769670737,0.37147404890424285,0.31578068778424356,0.25753803845567197,-0.0040981677988580646
-0.16,0.7121454071835184,0.6515083934077565,0.6068087802973287,0.545849123350547,0.538032202498263,0.485872211942866,0.4520646766191326,0.39710696403726087,0.3901171874382063,0.3116213949302926,-0.004107646775291316
-0.04,0.7761796703756096,0.6851213849206806,0.6914829804316251,0.6506744635140134,0.6020734102387746,0.5580017811742172,0.5418485986722196,0.4857791469152935,0.4358550135946938,0.4305769193932766,0.049716385937998465
0.0,0.8171248998715169,0.7570332633872912,0.6918193927285055,0.643109087891835,0.5882878949199078,0.564097624318848,0.5488896739261176,0.47700093103550706,0.4704637222770433,0.43888474356502544,-0.008674107054475215
0.08,0.8276172637502174,0.793350028497101,0.738249155440841,0.684864358376174,0.6565651529599895,0.6010533131183432,0.549510340567675,0.5208918284776831,0.5260574485557973,0.4702399386092531,0.01803994029562617
0.2,0.902308694381629,0.8860906639376145,0.8060615629336252,0.8055880790148626,0.7496142592743485,0.6902900718844999,0.653108639257322,0.5864814246555973,0.5596640415912523,0.49203034950126445,-0.007188136308723847
0.33,1.0204863936898776,0.9494445599039062,0.9218202177187141,0.8218443269913734,0.8035511004725316,0.7742507803051183,0.7080960460134195,0.694198274838658,0.671303532799277,0.5563818173135368,-0.029536660447842512
0.45,1.100654181932347,1.0462227788310683,0.9596222679534127,0.9410908190018937,0.8971465700360272,0.8545318244072986,0.798966830789489,0.7866816673693339,0.7164338105727641,0.6363592268907654,0.0026864545770485847
0.57,1.1860650421217391,1.1436831383515356,1.0647808159660523,1.0006587474712227,0.9754169865855358,0.9291449517435338,0.9014733942457079,0.8395442933434542,0.8196381511509466,0.5811012072702375,-0.011576000200233817
0.69,1.292531023138053,1.2076226300698707,1.1702193697965941,1.10028757539097,1.0533045485329415,1.004531954749165,0.9849137242629191,0.90230842425424,0.8411766501306143,0.4452300832225706,-0.05400035992958173
0.82,1.378181830799133,1.3094350364142149,1.2464076914664772,1.2152088972115045,1.1478477369518243,1.0996914340562784,1.0602341877262536,0.9902651156798594,0.8268594484508156,0.3328921820196399,0.016448117777150422
0.94,1.4816553111084723,1.3719596325780798,1.3396575022545991,1.28610556142437,1.2419874088454974,1.2014198950038208,1.1161455535705422,1.031602072904649,0.6484795447351429,0.24863466968032658,-0.029381366773909602
1.0,1.5110779806961125,1.4370698347579864,1.3947869046827333,1.3363045962838294,1.2733161566603413,1.2398264117918856,1.173686894633083,1.0247404194444023,0.565067771083742,0.25837576737464146,0.046354797205972575
1.06,1.581831380080983,1.4730211832779125,1.4476297672615215,1.370374723945687,1.3342879954420104,1.2700870935706605,1.1876632372109064,0.9768663048141941,0.4146208571546414,0.24090040538382643,-0.0625276041703564
1.18,1.6547170266962015,1.6012339467469552,1.5085470572742015,1.4671270733608963,1.4200076212046806,1.3448912791742718,1.193980250672058,0.8453435369345701,0.25868779593533164,0.19852977048801415,0.013736362438906568
1.31,1.7528435036997343,1.6793981281309276,1.637127088501907,1.5645752059490743,1.500999810273168,1.3898996883475219,1.116876533873479,0.5498251058219094,0.1832354777012921,0.13723597561354864,0.0025579072559743627
1.43,1.8446079788149028,1.7964062344705816,1.7145140015637326,1.6569036820127996,1.5742494455126033,1.388429665967153,0.942469971472134,0.3372286574742629,0.14674937177568015,0.134824569043398,0.00535281627504537
1.55,1.9514249453624324,1.8877302821537127,1.7939013581892982,1.7078660446523803,1.5639806544706292,1.2672890379722572,0.6583069659951318,0.17639541020657917,0.10242681235134857,0.11297948772359959,-0.021207907093587042
1.67,2.034754728398458,1.952224812344347,1.8621348827482962,1.7616244052247023,1.5418589194527625,0.9904969346114005,0.38682753063518827,0.15313286212799143,0.09965054873118695,0.11937187075138331,0.00314081807738341
1.8,2.1312645246959216,2.0494851281827144,1.9331158817043628,1.7721856196591883,1.3762704090030868,0.6772683654725298,0.2065206657415349,0.07892551627073797,0.08935894374578225,0.06575530156591465,-0.005783807244200259
1.92,2.207908274719581,2.1154720854148508,1.9572576084115916,1.6754682845398197,1.1124966283157398,0.44136538402354347,0.1055645268110744,0.06137684069664604,0.054034197985991426,0.0632974774790053,0.05084074450117161
2.04,2.297064500585803,2.171380447936453,1.9433433711786665,1.4867917950891687,0.7709118568684905,0.27783499688051067,0.08112325858251426,0.03590799109390429,0.048603134220396894,0.04752081865632919,0.016131275736894126
2.16,2.3262463565601847,2.17448604255786,1.8327097656378386,1.1807942040637285,0.5111256579986904,0.14203215851692144,0.06139429341047144,0.04643215485076348,0.0339632244564443,0.03152052566347456,0.02357114425714239
2.29,2.40510793756663,2.133475158308732,1.6349481343464416,0.8281089200510187,0.2904211604437972,0.08686159947726614,0.03149302692576293,0.03410575047606949,0.02602063362846522,0.020638181151724066,0.018895480602753967
2.41,2.3923646832862024,1.9924142854802125,1.3044887036158983,0.5969319540806346,0.18338325947307652,0.042010778568235735,0.02157303643921678,0.007753804159104046,0.032222620853775696,0.014644097761210742,-0.0234287884764993
2.53,2.3483615132771116,1.8033250881746044,0.9962289402018524,0.3650754571900496,0.07656408494297573,0.042307637840669154,0.015734360948724702,0.013106150216043956,0.01955415773098064,0.016668356982364137,0.044858772442431756
2.65,2.2582133514000047,1.4721943651168294,0.6878154265198051,0.19907775449462603,0.04199345262813578,0.014694037033821479,0.012111047010504142,0.005447824773321136,0.017072361212422442,0.01755562557887428,-0.023456886943321674
2.78,2.0344142489869874,1.2039656033502746,0.46627641053326335,0.09247358096205334,0.030361710176139416,0.010411854829467387,0.019796924853852177,0.0024660948317379934,0.01047452189563306,0.007800004504622596,0.022625441042920313
2.9,1.8130509102121033,0.8363948966049314,0.27572241070398334,0.05550554106075302,0.005325088996492087,0.00147092686724617,0.0034313702984395365,0.006942742809603049,0.00021416213835786596,0.009830565161454802,-0.002342367180659632
3.02,1.4474636128265317,0.5883414964432879,0.15384492850832673,0.03872416111095578,0.005149573553618902,0.006386052257749204,0.0018995411309185193,0.006954511805840708,0.00493686972736675,-0.0006518264237850006,0.04915700058595664
3.14,1.165373912615917,0.4005813531260212,0.07979681060677929,0.022439872916599882,0.006446313761001975,0.004822077838696635,0.0041325799579482675,0.009391623925700377,0.002762688122855523,0.0037491482205139403,-0.01792229472149975
3.27,0.8078201578750742,0.2926498054456236,0.04802906449575021,0.006638881275841897,0.002023393907488622,7.315926077126505e-05,0.0040047875617382316,0.0004132446452238821,0.001254546308811531,0.003189793222913677,0.021776580703782415
3.39,0.5614386824121943,0.13713861098550056,0.0489486142924098,-0.00144794125029303,-0.0005375801205735106,0.0033098393911896277,0.0013014989291096814,-0.001080548373230468,-0.0003717167849044366,0.0003354911754357846,0.0064059249851646525
3.51,0.3973556603417825,0.09616291708264843,0.01097268975327305,0.0031364667147606813,0.0007338882707462271,0.00301500602567867,0.002207470337042945,0.0002892624035535788,-0.00026234060470028964,0.0004967183380117999,0.0015766502252343713
3.63,0.31007642686050507,0.04561969215915006,0.006319476022079598,0.001306761531531913,-0.0001610646095504228,-0.0006360151778647446,0.0003643016966568237,-0.00023103379286746172,-0.0008088151367786146,0.0014886633451526683,0.004198040043828043
3.76,0.16447744181474588,0.04912265711556616,0.0009665793235626259,0.004338257039251132,-0.0002779884632863016,-0.0008410957434196287,1.3717212794135378e-05,0.0002901632097679753,0.0001813974352609503,-0.0020987411417747767,-0.012213529890183632
3.88,0.11826310230753957,0.012108660545432436,0.00029092956451956883,0.0001414327531763974,0.0004686562733898065,-0.0011281247603820701,0.0017925903171723812,-0.0003473353387018158,-0.0008714583316478161,-0.0004546570655844935,0.021717458844609593
4.0,0.0724253122639275,0.007375331567590981,0.0017616947563776767,-6.730191278569589e-05,-6.477211136020946e-05,-0.0008951264382534055,-0.0022760576338331775,0.00023404651086489435,-0.0002367561970052949,-0.000367559254191813,0.023383358987634686
